141, 206
141, 211
140, 208
69, 212
73, 213
75, 212
72, 215
72, 213
75, 211
73, 213
72, 215
74, 214
73, 213
74, 218
76, 210
73, 213
73, 213
74, 213
71, 213
73, 215
74, 213
70, 214
74, 213
72, 214
74, 213
73, 214
69, 212
73, 213
74, 216
72, 213
73, 214
75, 212
74, 213
73, 213
73, 213
73, 213
73, 214
73, 214
73, 213
83, 219
72, 210
73, 213
74, 213
74, 213
73, 214
73, 213
73, 214
74, 213
73, 213
71, 214
74, 213
72, 214
73, 214
73, 214
73, 213
73, 213
77, 213
73, 213
73, 213
73, 214
73, 213
76, 213
77, 212
75, 213
74, 212
73, 213
76, 213
124, 68
126, 75
132, 70
119, 67
124, 69
126, 72
123, 68
122, 68
123, 68
119, 70
122, 68
122, 69
124, 67
125, 66
122, 68
122, 68
121, 69
122, 80
120, 65
122, 68
123, 68
122, 69
121, 66
128, 68
122, 68
124, 72
113, 71
122, 69
115, 79
122, 68
122, 68
123, 72
123, 66
122, 68
117, 73
122, 68
122, 64
124, 74
124, 72
122, 67
122, 71
123, 62
123, 68
123, 68
123, 69
122, 69
124, 69
123, 72
123, 68
122, 72
125, 67
121, 65
126, 67
122, 68
123, 69
122, 68
125, 74
123, 68
124, 68
119, 69
122, 68
122, 68
122, 70
124, 69
37, 121
39, 124
34, 107
37, 121
34, 125
35, 123
35, 122
40, 126
38, 117
35, 119
37, 123
37, 121
36, 122
36, 121
37, 120
36, 121
30, 119
33, 121
39, 120
37, 116
36, 119
36, 118
38, 122
36, 125
38, 120
36, 120
36, 124
34, 122
40, 125
39, 124
36, 122
36, 122
36, 122
37, 122
36, 121
36, 119
38, 122
37, 119
36, 121
36, 125
37, 117
37, 121
40, 121
37, 118
38, 123
36, 121
41, 115
36, 121
39, 122
39, 121
34, 122
37, 122
34, 122
38, 123
36, 121
30, 120
34, 121
38, 123
36, 121
36, 121
36, 116
36, 124
38, 120
39, 118
105, 76
110, 74
110, 74
119, 68
107, 66
108, 73
102, 70
111, 73
112, 79
107, 71
104, 76
112, 79
113, 73
110, 77
111, 73
108, 73
112, 76
110, 73
101, 71
108, 74
106, 74
110, 74
106, 73
108, 76
109, 74
110, 71
111, 76
111, 75
108, 76
110, 74
110, 74
120, 78
110, 74
107, 75
111, 74
109, 76
117, 73
109, 77
109, 74
106, 74
110, 77
112, 74
101, 80
110, 74
110, 76
113, 77
110, 71
108, 74
109, 75
110, 75
102, 79
108, 75
118, 68
107, 67
109, 74
113, 74
110, 75
113, 76
110, 80
111, 72
110, 74
112, 76
114, 73
110, 75
88, 57
88, 59
89, 59
87, 56
91, 57
86, 56
92, 59
92, 57
89, 58
87, 62
93, 57
87, 55
88, 58
94, 63
91, 63
89, 58
87, 56
96, 58
89, 60
95, 62
90, 60
89, 58
89, 58
90, 65
90, 57
88, 56
87, 60
89, 58
87, 59
88, 63
89, 55
90, 57
90, 59
89, 61
87, 57
89, 57
88, 57
88, 60
91, 54
89, 58
89, 58
88, 57
87, 62
88, 56
90, 57
88, 59
90, 57
89, 58
90, 56
89, 58
91, 58
89, 55
86, 56
90, 53
86, 54
89, 58
89, 59
89, 58
88, 61
83, 53
89, 59
88, 58
89, 58
89, 57
43, 83
43, 84
43, 83
43, 83
40, 89
38, 84
44, 82
44, 84
39, 88
50, 83
47, 94
47, 82
38, 82
42, 87
44, 83
49, 83
43, 83
44, 84
40, 85
35, 88
41, 84
44, 85
44, 83
44, 83
44, 84
38, 81
41, 82
43, 84
43, 82
44, 81
44, 85
44, 89
42, 83
42, 87
49, 84
41, 82
43, 83
43, 83
43, 84
41, 85
43, 82
46, 80
37, 85
38, 83
43, 84
41, 82
46, 81
44, 81
43, 84
47, 80
43, 84
40, 89
38, 84
48, 80
44, 83
43, 84
41, 78
43, 84
45, 90
47, 83
43, 82
40, 79
41, 88
43, 84
116, 141
118, 140
120, 142
119, 141
117, 143
118, 137
119, 139
120, 141
120, 141
120, 142
119, 143
119, 142
122, 141
119, 143
120, 142
119, 146
119, 142
119, 144
120, 142
119, 142
120, 142
119, 143
122, 141
119, 143
120, 142
120, 143
120, 142
122, 143
115, 144
121, 145
123, 143
119, 142
124, 141
119, 142
121, 143
120, 142
120, 142
120, 149
123, 144
120, 142
118, 142
121, 142
119, 142
120, 142
118, 140
123, 134
119, 143
120, 142
116, 145
120, 144
118, 140
117, 142
116, 140
119, 144
121, 142
120, 140
119, 143
120, 143
121, 142
125, 137
120, 141
121, 142
118, 140
120, 142
83, 52
82, 58
83, 54
83, 53
78, 58
85, 55
79, 55
82, 53
83, 55
83, 52
79, 52
84, 62
80, 54
76, 52
86, 54
84, 53
83, 53
84, 55
83, 54
82, 54
85, 47
82, 55
83, 54
80, 55
84, 54
83, 55
83, 53
82, 49
87, 46
82, 52
77, 58
83, 53
84, 48
82, 52
82, 54
80, 54
86, 52
85, 53
82, 54
82, 53
83, 55
83, 53
81, 57
84, 57
82, 54
79, 54
83, 58
82, 54
84, 56
81, 52
83, 55
83, 53
82, 54
84, 52
79, 46
83, 53
80, 52
83, 49
82, 55
87, 50
83, 58
83, 53
84, 54
81, 52
145, 203
146, 204
149, 202
144, 203
143, 203
144, 204
143, 203
149, 203
144, 203
143, 204
147, 205
144, 204
144, 203
144, 203
144, 204
146, 200
144, 202
146, 204
144, 204
146, 204
144, 205
145, 215
140, 203
143, 202
142, 203
143, 204
151, 207
147, 200
146, 200
144, 203
144, 203
143, 203
143, 203
146, 201
142, 205
149, 206
139, 205
149, 198
144, 204
145, 205
145, 201
145, 204
143, 204
138, 206
145, 199
143, 201
145, 204
144, 203
144, 211
148, 205
146, 208
143, 203
142, 203
153, 203
141, 202
141, 202
153, 200
145, 197
142, 206
144, 203
144, 204
145, 203
145, 205
141, 202
73, 48
74, 49
74, 53
73, 48
73, 47
74, 45
72, 48
78, 47
73, 48
76, 47
73, 48
73, 45
77, 47
73, 49
73, 49
74, 49
74, 47
74, 49
75, 44
71, 49
73, 50
73, 48
72, 47
75, 51
74, 50
78, 50
75, 49
76, 50
71, 48
72, 47
74, 46
71, 53
73, 49
72, 45
73, 49
74, 50
77, 54
73, 48
76, 46
73, 48
77, 47
74, 48
73, 49
73, 48
73, 49
73, 47
73, 48
74, 55
72, 47
74, 49
73, 48
70, 49
73, 48
70, 49
72, 56
72, 48
75, 46
71, 40
73, 51
73, 45
70, 45
76, 45
70, 49
73, 48
105, 53
106, 53
106, 53
105, 53
103, 52
105, 58
105, 54
105, 53
105, 53
104, 55
106, 53
104, 53
105, 52
105, 53
105, 53
104, 50
105, 53
109, 50
104, 53
105, 53
103, 56
105, 53
105, 53
99, 52
105, 53
108, 53
105, 54
103, 53
106, 51
101, 52
105, 53
106, 50
105, 53
104, 52
105, 53
104, 54
104, 60
104, 53
105, 51
105, 52
104, 53
105, 53
104, 53
104, 51
105, 53
100, 59
104, 52
105, 53
107, 51
107, 57
104, 50
104, 54
104, 53
105, 52
104, 53
104, 53
106, 53
105, 53
105, 54
105, 53
104, 53
101, 52
106, 59
105, 53
100, 52
101, 56
99, 51
101, 64
108, 54
100, 52
100, 52
97, 55
100, 52
99, 53
100, 51
94, 50
99, 52
94, 52
100, 52
99, 52
98, 51
99, 52
99, 53
99, 51
101, 52
100, 52
101, 50
103, 49
100, 50
101, 52
100, 52
98, 52
105, 52
100, 52
96, 62
104, 57
106, 54
100, 51
96, 46
95, 55
102, 55
98, 56
98, 48
100, 52
100, 52
100, 52
96, 65
100, 52
97, 45
100, 52
102, 51
101, 52
100, 52
99, 55
100, 50
99, 53
96, 50
100, 50
109, 49
105, 52
103, 41
99, 52
101, 52
98, 54
104, 44
100, 52
100, 51
98, 53
83, 204
76, 193
76, 198
75, 199
67, 202
72, 201
74, 200
75, 199
72, 192
76, 196
79, 205
75, 199
74, 197
74, 196
79, 200
71, 198
75, 199
70, 201
75, 197
73, 202
82, 202
75, 207
76, 196
75, 199
78, 200
80, 203
78, 200
73, 194
81, 196
80, 194
74, 202
79, 200
74, 194
76, 196
75, 198
83, 198
71, 199
74, 200
80, 192
75, 199
71, 198
75, 198
75, 197
74, 201
72, 197
75, 200
75, 200
74, 199
74, 200
76, 199
82, 196
70, 200
76, 197
72, 198
80, 198
79, 206
73, 199
75, 197
67, 195
76, 200
76, 200
74, 197
76, 198
76, 199
170, 117
172, 119
173, 119
171, 121
172, 116
172, 118
172, 118
172, 118
172, 119
173, 119
176, 117
174, 122
173, 121
170, 119
167, 113
173, 118
172, 118
171, 119
175, 121
172, 122
173, 118
164, 126
169, 117
172, 117
171, 119
172, 119
173, 118
173, 120
172, 116
171, 121
175, 119
175, 110
171, 121
171, 119
172, 121
168, 115
175, 122
170, 125
175, 116
171, 118
174, 119
170, 122
171, 119
172, 119
173, 121
172, 118
169, 121
175, 118
172, 119
172, 117
175, 115
168, 115
170, 119
173, 116
173, 118
174, 119
178, 116
171, 118
174, 120
168, 119
171, 118
172, 120
172, 121
171, 117
94, 163
94, 163
107, 166
94, 165
102, 160
94, 165
95, 160
94, 163
93, 164
91, 166
87, 157
105, 159
95, 162
95, 163
98, 166
94, 163
92, 161
94, 162
93, 162
94, 162
88, 159
95, 162
94, 163
94, 164
98, 145
93, 163
95, 163
92, 164
95, 163
95, 163
94, 164
94, 162
93, 163
103, 157
95, 164
100, 163
94, 165
83, 174
94, 163
97, 155
93, 163
95, 165
97, 154
95, 166
94, 163
95, 163
90, 158
93, 165
93, 167
90, 167
98, 168
94, 164
95, 162
92, 165
94, 163
94, 163
90, 168
94, 163
94, 163
88, 160
93, 167
93, 163
95, 157
95, 163
78, 146
74, 151
75, 146
77, 151
76, 148
73, 153
76, 153
78, 151
77, 150
77, 150
70, 157
81, 154
76, 150
74, 149
79, 147
76, 150
78, 151
79, 155
76, 151
76, 151
77, 151
76, 152
77, 148
78, 150
77, 150
71, 155
73, 151
74, 151
75, 148
80, 149
77, 151
76, 151
77, 151
75, 149
77, 151
76, 149
80, 145
74, 139
80, 150
77, 151
77, 150
76, 150
69, 159
80, 150
77, 151
75, 147
76, 153
77, 151
77, 150
77, 151
72, 157
79, 148
75, 149
74, 152
79, 155
77, 151
74, 153
76, 152
74, 152
80, 149
76, 149
70, 159
73, 154
78, 150
75, 166
76, 166
76, 166
76, 165
77, 165
75, 167
76, 166
75, 165
76, 165
77, 166
77, 166
75, 173
76, 166
76, 167
75, 166
76, 164
76, 168
75, 167
77, 163
77, 166
76, 167
75, 166
77, 165
74, 165
76, 166
70, 168
76, 166
76, 164
77, 168
76, 166
76, 166
76, 166
76, 166
76, 167
77, 165
76, 165
80, 162
76, 165
76, 166
76, 167
77, 166
76, 165
76, 166
76, 166
76, 166
76, 166
76, 167
76, 166
77, 167
75, 166
74, 166
76, 167
76, 166
77, 166
76, 166
76, 167
76, 166
76, 166
80, 169
79, 167
75, 166
78, 168
76, 166
76, 167
161, 214
155, 217
158, 213
162, 217
159, 206
152, 208
159, 211
159, 211
158, 210
157, 213
158, 211
159, 211
159, 210
154, 209
160, 210
161, 210
160, 210
157, 215
165, 207
158, 212
160, 211
158, 211
159, 211
156, 211
159, 211
158, 207
165, 213
159, 212
161, 214
158, 211
159, 211
155, 212
157, 215
158, 213
155, 208
159, 211
157, 212
163, 211
162, 211
159, 211
161, 210
163, 212
159, 211
159, 210
158, 211
159, 211
160, 211
158, 210
159, 211
163, 212
159, 212
157, 210
164, 206
160, 211
156, 206
159, 212
158, 213
157, 213
161, 210
160, 211
159, 211
159, 211
159, 213
158, 209
106, 154
106, 154
116, 155
105, 155
112, 158
103, 154
107, 154
105, 157
105, 153
104, 155
105, 155
107, 148
106, 156
106, 154
105, 157
105, 154
100, 160
107, 152
108, 154
108, 149
104, 153
105, 156
105, 153
105, 154
103, 154
108, 148
106, 155
108, 154
108, 158
102, 158
105, 153
105, 154
105, 154
105, 153
104, 153
106, 155
102, 158
105, 151
105, 154
107, 154
101, 153
106, 154
107, 154
106, 155
103, 155
105, 154
107, 155
105, 154
107, 153
105, 153
101, 152
105, 153
104, 154
103, 156
106, 155
110, 150
102, 155
105, 154
105, 154
105, 154
107, 156
106, 155
101, 153
110, 152
177, 65
168, 57
168, 58
166, 48
168, 58
168, 58
169, 65
168, 58
166, 58
162, 50
169, 63
165, 60
166, 55
169, 59
167, 58
167, 58
168, 59
168, 58
167, 57
170, 59
169, 57
168, 57
166, 58
166, 59
167, 58
168, 51
170, 63
170, 59
168, 57
169, 57
170, 59
172, 60
168, 58
168, 55
169, 58
169, 58
167, 49
169, 57
162, 60
169, 61
168, 57
164, 57
170, 49
169, 58
168, 61
168, 59
170, 58
172, 57
169, 56
169, 58
167, 57
168, 58
167, 59
170, 64
171, 54
184, 55
170, 57
169, 59
162, 55
167, 57
169, 57
165, 56
167, 58
168, 57
44, 77
41, 78
43, 78
43, 86
43, 73
41, 72
42, 77
42, 74
42, 76
43, 79
42, 76
43, 76
42, 76
48, 71
48, 78
42, 77
45, 78
44, 82
42, 79
50, 85
44, 79
42, 76
42, 77
42, 74
42, 76
42, 76
47, 76
42, 76
44, 75
45, 79
40, 74
46, 74
44, 76
48, 74
40, 77
44, 73
43, 78
44, 78
40, 74
48, 75
43, 77
41, 81
41, 78
43, 75
40, 73
42, 75
44, 71
43, 77
42, 82
42, 76
40, 77
48, 77
43, 78
42, 74
46, 75
43, 77
44, 78
43, 77
41, 80
44, 77
44, 76
46, 74
42, 76
43, 74
210, 86
211, 84
211, 83
211, 84
204, 84
212, 83
211, 88
211, 81
210, 83
215, 79
208, 82
214, 83
205, 82
207, 86
211, 84
212, 81
211, 83
211, 84
214, 91
213, 88
211, 85
212, 85
210, 82
210, 83
212, 85
208, 86
212, 84
212, 85
206, 80
210, 82
211, 87
208, 84
217, 92
211, 78
215, 84
211, 85
211, 84
212, 84
212, 84
213, 86
213, 84
209, 82
210, 87
213, 83
211, 84
205, 79
210, 86
208, 84
211, 84
209, 82
211, 84
209, 84
203, 80
213, 84
212, 84
211, 84
211, 89
210, 83
209, 85
211, 83
211, 83
212, 83
208, 80
211, 84
56, 159
53, 160
54, 161
53, 163
55, 161
50, 162
56, 161
54, 162
60, 161
55, 161
52, 160
54, 161
54, 163
55, 158
54, 160
56, 161
50, 160
52, 161
54, 161
54, 161
53, 161
53, 161
57, 160
53, 161
55, 163
54, 162
54, 161
54, 157
55, 158
50, 157
56, 164
53, 161
51, 161
49, 161
53, 162
54, 161
54, 161
58, 167
54, 163
54, 161
52, 160
51, 163
54, 161
53, 160
50, 161
49, 163
55, 162
53, 162
48, 166
54, 160
55, 162
53, 160
55, 160
59, 162
52, 160
52, 157
54, 162
54, 162
53, 161
51, 170
54, 160
53, 160
54, 162
54, 161
167, 147
163, 145
167, 145
167, 146
175, 140
170, 143
172, 145
168, 145
166, 145
170, 146
174, 147
172, 143
170, 142
177, 147
169, 147
165, 147
168, 146
167, 141
168, 145
169, 146
172, 149
168, 144
168, 145
166, 145
169, 146
167, 147
169, 145
166, 143
166, 143
167, 144
165, 149
167, 143
168, 144
167, 145
168, 144
167, 144
164, 143
168, 142
169, 142
168, 145
170, 145
168, 145
171, 148
165, 147
168, 145
169, 144
165, 149
168, 147
169, 148
170, 152
167, 143
168, 145
168, 145
165, 152
168, 145
168, 145
170, 149
169, 143
168, 147
170, 145
164, 147
168, 142
169, 145
168, 147
63, 86
63, 87
64, 85
63, 87
62, 88
60, 87
64, 86
67, 87
63, 87
62, 86
65, 86
61, 90
63, 87
62, 87
60, 86
67, 88
64, 87
64, 87
63, 84
62, 84
63, 87
59, 91
64, 86
63, 85
61, 87
65, 87
60, 85
62, 94
70, 91
62, 87
61, 86
66, 88
68, 88
64, 87
65, 86
64, 90
63, 86
64, 85
63, 86
65, 88
65, 88
67, 86
62, 86
58, 85
64, 86
69, 88
63, 88
63, 86
65, 90
56, 84
64, 87
61, 90
61, 86
63, 84
66, 88
62, 85
66, 88
68, 92
62, 87
63, 87
64, 86
60, 85
63, 90
64, 84
69, 138
71, 138
69, 138
70, 140
74, 139
70, 137
71, 139
72, 137
70, 139
67, 142
70, 139
71, 142
69, 136
69, 134
68, 141
71, 139
65, 140
70, 139
67, 143
73, 139
68, 137
70, 139
70, 139
71, 138
73, 139
72, 133
69, 141
71, 140
67, 138
72, 138
71, 139
71, 137
70, 139
72, 137
72, 141
70, 140
68, 134
70, 139
70, 141
70, 140
71, 141
74, 138
70, 139
70, 139
70, 139
70, 137
70, 139
69, 139
72, 139
70, 136
70, 139
69, 141
70, 139
69, 138
67, 142
71, 139
65, 141
75, 144
75, 139
71, 138
71, 137
69, 137
72, 142
70, 139
168, 76
170, 75
169, 77
168, 77
169, 76
175, 72
174, 81
169, 77
168, 77
166, 77
168, 77
169, 77
168, 76
169, 77
169, 77
170, 82
168, 77
169, 75
169, 78
169, 77
169, 78
168, 77
168, 76
169, 79
168, 77
168, 78
168, 77
168, 78
168, 76
170, 82
169, 77
165, 77
168, 77
170, 76
169, 77
170, 79
165, 71
169, 77
168, 75
167, 77
167, 77
168, 77
168, 77
167, 78
168, 77
168, 82
168, 78
168, 77
169, 74
168, 75
161, 84
169, 78
169, 77
168, 77
167, 78
169, 77
168, 76
168, 77
169, 77
168, 77
169, 77
171, 78
165, 74
168, 77
95, 186
93, 181
96, 187
105, 183
91, 180
96, 187
97, 185
97, 184
97, 185
97, 185
96, 186
96, 186
97, 186
99, 179
98, 187
96, 185
98, 184
96, 188
98, 184
95, 185
96, 185
97, 186
94, 182
97, 182
97, 183
94, 186
98, 187
96, 188
95, 181
96, 186
102, 184
103, 179
93, 190
97, 186
98, 184
96, 184
93, 186
99, 183
93, 185
97, 186
97, 186
97, 186
97, 193
96, 186
94, 179
97, 186
97, 185
97, 185
93, 184
92, 178
96, 185
96, 186
100, 186
99, 188
94, 185
92, 177
90, 177
93, 187
94, 185
93, 180
100, 183
96, 186
98, 186
96, 183
207, 131
210, 129
203, 125
203, 126
205, 120
205, 129
205, 124
207, 121
203, 127
207, 126
198, 127
201, 123
205, 125
205, 132
189, 127
199, 128
203, 125
204, 121
204, 128
204, 126
206, 133
204, 128
208, 113
203, 126
203, 127
200, 128
206, 127
203, 125
212, 118
204, 129
198, 120
202, 129
208, 120
201, 128
201, 125
207, 123
204, 123
205, 124
197, 128
203, 126
204, 127
202, 126
202, 125
206, 124
203, 116
200, 124
206, 126
202, 134
208, 129
198, 128
193, 125
201, 128
199, 124
205, 119
203, 126
203, 126
204, 125
201, 124
207, 129
202, 126
203, 125
204, 126
202, 126
202, 125
204, 132
203, 133
203, 132
209, 129
202, 130
202, 131
203, 132
202, 131
203, 133
202, 134
207, 130
208, 137
201, 132
200, 126
201, 132
201, 132
203, 132
202, 131
196, 129
202, 130
204, 132
208, 127
203, 128
200, 129
198, 134
206, 132
203, 132
203, 132
204, 135
204, 129
201, 129
201, 127
203, 135
218, 138
205, 132
197, 133
203, 132
202, 137
202, 137
203, 132
202, 131
200, 125
203, 131
203, 131
205, 128
202, 130
203, 135
203, 132
203, 131
202, 133
204, 134
201, 132
206, 128
199, 128
200, 134
204, 130
202, 133
202, 131
200, 134
205, 134
203, 130
203, 131
204, 134
202, 133
35, 152
36, 152
32, 148
35, 150
31, 156
34, 149
39, 159
36, 152
38, 149
32, 149
28, 158
37, 146
35, 151
36, 153
42, 154
35, 155
33, 158
36, 151
34, 152
35, 152
38, 153
37, 154
35, 152
36, 153
34, 153
35, 140
35, 152
35, 151
37, 155
35, 151
36, 151
37, 152
36, 151
38, 143
36, 152
32, 155
37, 152
39, 151
35, 151
36, 155
36, 152
34, 150
37, 156
37, 152
35, 151
35, 153
29, 147
35, 154
38, 149
36, 141
36, 142
35, 152
35, 151
37, 147
35, 152
34, 151
43, 163
40, 150
35, 152
44, 148
33, 151
35, 151
37, 162
34, 152
186, 142
185, 153
182, 149
182, 148
192, 153
181, 144
184, 145
182, 150
183, 149
183, 146
178, 146
184, 146
182, 149
182, 149
182, 146
182, 150
182, 147
181, 151
181, 150
181, 150
182, 149
180, 150
186, 155
182, 149
173, 147
183, 150
181, 156
186, 148
180, 146
183, 150
181, 149
181, 149
182, 149
183, 146
183, 149
183, 147
177, 142
181, 155
179, 149
182, 149
182, 149
182, 150
185, 142
181, 152
182, 149
181, 149
185, 146
181, 149
181, 148
182, 148
182, 148
179, 149
184, 148
173, 148
177, 149
182, 149
184, 147
182, 151
184, 149
183, 144
185, 150
182, 142
180, 148
182, 150
153, 116
152, 115
149, 117
153, 117
152, 117
154, 118
152, 116
150, 113
154, 116
152, 116
152, 116
150, 113
152, 116
152, 115
152, 115
151, 118
152, 115
154, 116
152, 116
153, 116
153, 116
152, 115
154, 115
154, 116
152, 116
149, 115
153, 120
153, 115
152, 111
150, 115
152, 116
152, 116
152, 116
152, 116
152, 116
152, 116
154, 127
154, 118
152, 116
153, 116
151, 117
152, 116
152, 116
153, 117
152, 115
152, 116
150, 117
152, 116
153, 115
151, 115
151, 116
152, 115
152, 116
151, 118
152, 116
149, 117
153, 116
152, 116
157, 114
155, 116
152, 115
146, 119
152, 116
152, 116
165, 128
165, 122
167, 125
171, 132
164, 129
169, 132
167, 127
167, 127
165, 130
169, 135
167, 126
167, 128
168, 126
166, 127
166, 128
167, 129
168, 127
159, 132
170, 124
166, 129
168, 127
165, 124
166, 129
168, 129
168, 128
171, 128
164, 117
167, 128
176, 123
168, 128
168, 127
175, 131
167, 128
166, 132
162, 126
167, 127
168, 133
168, 125
163, 116
169, 129
167, 126
168, 127
167, 127
166, 128
167, 127
167, 128
167, 128
167, 126
167, 127
171, 125
169, 130
168, 127
166, 133
168, 127
164, 131
169, 127
162, 124
169, 128
167, 130
167, 126
166, 128
167, 127
164, 128
168, 128
35, 219
35, 216
38, 212
34, 221
32, 220
34, 220
38, 219
38, 221
37, 217
35, 219
36, 219
38, 223
36, 215
35, 219
35, 218
35, 219
35, 225
35, 220
35, 219
30, 222
37, 217
33, 223
40, 214
39, 221
33, 221
38, 220
34, 219
37, 215
35, 219
34, 217
35, 219
35, 219
35, 219
34, 217
36, 219
33, 221
34, 217
32, 216
35, 219
38, 210
36, 220
36, 220
38, 219
33, 220
31, 217
35, 219
33, 212
35, 219
38, 221
34, 217
32, 219
34, 218
35, 219
34, 218
35, 219
35, 220
39, 219
36, 219
35, 219
35, 219
35, 222
38, 221
35, 221
35, 220
193, 112
193, 104
193, 104
197, 103
194, 102
194, 106
202, 103
192, 104
190, 101
205, 98
196, 111
184, 99
191, 104
195, 99
191, 105
199, 105
195, 105
193, 104
194, 106
192, 106
190, 107
193, 104
193, 109
194, 108
194, 104
198, 102
197, 107
191, 107
188, 113
193, 104
193, 104
192, 107
193, 103
195, 102
194, 104
192, 102
193, 106
189, 104
196, 110
193, 108
192, 104
194, 103
197, 99
194, 103
196, 103
192, 106
195, 103
196, 102
193, 106
193, 105
195, 106
192, 105
191, 101
195, 98
193, 107
190, 98
193, 104
195, 103
189, 107
191, 105
193, 104
192, 106
194, 105
194, 105
170, 104
169, 104
171, 106
179, 102
172, 103
173, 103
170, 102
171, 107
171, 104
172, 94
174, 108
171, 105
172, 104
173, 104
175, 97
170, 105
174, 104
170, 96
169, 107
178, 97
174, 106
171, 104
171, 104
169, 109
169, 106
170, 101
173, 106
171, 104
171, 105
174, 103
168, 102
167, 107
171, 105
171, 99
171, 101
168, 104
170, 109
170, 105
170, 101
173, 103
171, 104
172, 107
169, 104
175, 105
171, 103
170, 105
176, 106
171, 104
166, 105
171, 104
168, 103
169, 108
171, 104
170, 102
173, 107
171, 104
171, 105
171, 104
175, 106
164, 99
169, 103
172, 105
171, 104
171, 104
54, 131
54, 132
55, 132
53, 132
63, 130
55, 134
59, 129
54, 131
52, 132
50, 132
49, 136
52, 132
56, 134
49, 134
54, 132
55, 138
54, 132
54, 133
52, 130
57, 126
62, 129
55, 133
55, 129
52, 131
52, 132
60, 128
53, 132
53, 133
57, 126
53, 132
54, 133
55, 134
51, 134
52, 134
49, 130
54, 132
54, 133
55, 132
53, 133
54, 129
54, 135
54, 129
52, 129
60, 122
54, 132
64, 127
53, 129
54, 137
54, 133
56, 130
53, 132
53, 127
48, 135
53, 129
54, 132
54, 132
56, 128
53, 133
61, 129
53, 134
52, 131
56, 132
54, 127
54, 132
105, 56
111, 54
108, 54
109, 54
105, 52
106, 52
110, 55
110, 57
111, 59
106, 57
108, 53
107, 54
108, 54
106, 56
108, 53
110, 51
107, 55
108, 55
108, 55
108, 55
107, 56
108, 54
108, 51
107, 55
111, 57
105, 58
108, 54
108, 52
109, 54
107, 60
109, 56
108, 54
110, 51
107, 58
107, 52
108, 54
108, 54
96, 57
109, 60
108, 54
107, 52
111, 54
107, 55
108, 55
104, 57
112, 60
108, 56
109, 55
